startDate,endDate,value,unit,sourceName,creationDate,value_m
2025-08-30 06:29:18-06:00,2025-08-30 06:29:43 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:29:51 -0600,25.0
2025-08-30 06:30:41-06:00,2025-08-30 06:31:05 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:31:11 -0600,25.0
2025-08-30 06:31:12-06:00,2025-08-30 06:31:32 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:31:37 -0600,25.0
2025-08-30 06:31:35-06:00,2025-08-30 06:32:00 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:32:05 -0600,25.0
2025-08-30 06:32:06-06:00,2025-08-30 06:32:30 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:32:38 -0600,25.0
2025-08-30 06:33:32-06:00,2025-08-30 06:33:49 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:33:54 -0600,25.0
2025-08-30 06:33:56-06:00,2025-08-30 06:34:17 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:34:22 -0600,25.0
2025-08-30 06:34:24-06:00,2025-08-30 06:34:47 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:34:52 -0600,25.0
2025-08-30 06:34:52-06:00,2025-08-30 06:35:17 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:35:25 -0600,25.0
2025-08-30 06:36:37-06:00,2025-08-30 06:36:55 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:37:00 -0600,25.0
2025-08-30 06:37:08-06:00,2025-08-30 06:37:26 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:37:32 -0600,25.0
2025-08-30 06:37:32-06:00,2025-08-30 06:37:54 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:37:59 -0600,25.0
2025-08-30 06:38:00-06:00,2025-08-30 06:38:28 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:38:34 -0600,25.0
2025-08-30 06:40:37-06:00,2025-08-30 06:41:03 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:41:09 -0600,25.0
2025-08-30 06:41:08-06:00,2025-08-30 06:41:40 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:41:45 -0600,25.0
2025-08-30 06:41:46-06:00,2025-08-30 06:42:06 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:42:11 -0600,25.0
2025-08-30 06:42:08-06:00,2025-08-30 06:42:43 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:42:48 -0600,25.0
2025-08-30 06:42:47-06:00,2025-08-30 06:43:10 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:43:15 -0600,25.0
2025-08-30 06:43:10-06:00,2025-08-30 06:43:41 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:43:46 -0600,25.0
2025-08-30 06:43:41-06:00,2025-08-30 06:44:08 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:44:13 -0600,25.0
2025-08-30 06:44:14-06:00,2025-08-30 06:44:40 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:44:46 -0600,25.0
2025-08-30 06:44:43-06:00,2025-08-30 06:45:08 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:45:13 -0600,25.0
2025-08-30 06:45:18-06:00,2025-08-30 06:45:39 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:45:44 -0600,25.0
2025-08-30 06:45:43-06:00,2025-08-30 06:46:04 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:46:10 -0600,25.0
2025-08-30 06:46:07-06:00,2025-08-30 06:46:43 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:46:50 -0600,25.0
2025-08-30 06:46:47-06:00,2025-08-30 06:47:11 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:47:17 -0600,25.0
2025-08-30 06:47:13-06:00,2025-08-30 06:47:43 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:47:48 -0600,25.0
2025-08-30 06:47:45-06:00,2025-08-30 06:48:11 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:48:17 -0600,25.0
2025-08-30 06:50:06-06:00,2025-08-30 06:50:39 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:50:44 -0600,25.0
2025-08-30 06:50:46-06:00,2025-08-30 06:51:16 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:51:22 -0600,25.0
2025-08-30 06:51:19-06:00,2025-08-30 06:51:51 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:51:57 -0600,25.0
2025-08-30 06:51:52-06:00,2025-08-30 06:52:28 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:52:33 -0600,25.0
2025-08-30 06:52:29-06:00,2025-08-30 06:53:03 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:53:08 -0600,25.0
2025-08-30 06:53:07-06:00,2025-08-30 06:53:42 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:53:47 -0600,25.0
2025-08-30 06:53:53-06:00,2025-08-30 06:54:26 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:54:31 -0600,25.0
2025-08-30 06:54:29-06:00,2025-08-30 06:55:03 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:55:12 -0600,25.0
2025-08-30 06:55:13-06:00,2025-08-30 06:55:46 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:55:52 -0600,25.0
2025-08-30 06:55:53-06:00,2025-08-30 06:56:16 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:56:21 -0600,25.0
2025-08-30 06:56:20-06:00,2025-08-30 06:56:45 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:56:50 -0600,25.0
2025-08-30 06:56:51-06:00,2025-08-30 06:57:17 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:57:22 -0600,25.0
2025-08-30 06:57:20-06:00,2025-08-30 06:57:49 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:57:54 -0600,25.0
2025-08-30 06:57:56-06:00,2025-08-30 06:58:19 -0600,25,m,Luis’s Apple Watch,2025-08-30 06:58:27 -0600,25.0
2025-08-30 07:00:41-06:00,2025-08-30 07:02:15 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:02:23 -0600,25.0
2025-08-30 07:05:45-06:00,2025-08-30 07:06:12 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:06:18 -0600,25.0
2025-08-30 07:07:10-06:00,2025-08-30 07:07:38 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:07:44 -0600,25.0
2025-08-30 07:07:44-06:00,2025-08-30 07:08:13 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:08:19 -0600,25.0
2025-08-30 07:08:19-06:00,2025-08-30 07:08:45 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:08:50 -0600,25.0
2025-08-30 07:08:50-06:00,2025-08-30 07:09:19 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:09:28 -0600,25.0
2025-08-30 07:11:00-06:00,2025-08-30 07:11:25 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:11:30 -0600,25.0
2025-08-30 07:11:27-06:00,2025-08-30 07:11:51 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:11:56 -0600,25.0
2025-08-30 07:12:54-06:00,2025-08-30 07:13:13 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:13:19 -0600,25.0
2025-08-30 07:13:17-06:00,2025-08-30 07:13:39 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:13:48 -0600,25.0
2025-08-30 07:15:47-06:00,2025-08-30 07:16:10 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:16:15 -0600,25.0
2025-08-30 07:17:51-06:00,2025-08-30 07:18:19 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:18:24 -0600,25.0
2025-08-30 07:18:22-06:00,2025-08-30 07:18:51 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:18:57 -0600,25.0
2025-08-30 07:18:57-06:00,2025-08-30 07:19:26 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:19:31 -0600,25.0
2025-08-30 07:19:31-06:00,2025-08-30 07:20:00 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:20:08 -0600,25.0
2025-08-30 07:22:45-06:00,2025-08-30 07:23:19 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:23:26 -0600,25.0
2025-08-30 07:23:23-06:00,2025-08-30 07:23:57 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:24:03 -0600,25.0
2025-08-30 07:23:57-06:00,2025-08-30 07:24:40 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:24:46 -0600,25.0
2025-08-30 07:24:44-06:00,2025-08-30 07:25:15 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:25:20 -0600,25.0
2025-08-30 07:25:38-06:00,2025-08-30 07:26:08 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:26:14 -0600,25.0
2025-08-30 07:26:12-06:00,2025-08-30 07:26:43 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:26:48 -0600,25.0
2025-08-30 07:26:43-06:00,2025-08-30 07:27:20 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:27:25 -0600,25.0
2025-08-30 07:27:22-06:00,2025-08-30 07:27:50 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:27:59 -0600,25.0
2025-08-30 07:29:29-06:00,2025-08-30 07:30:03 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:30:09 -0600,25.0
2025-08-30 07:36:40-06:00,2025-08-30 07:36:56 -0600,25,m,Luis’s Apple Watch,2025-08-30 07:38:14 -0600,25.0
2025-08-31 06:14:56-06:00,2025-08-31 06:15:38 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:15:43 -0600,25.0
2025-08-31 06:15:43-06:00,2025-08-31 06:16:10 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:16:15 -0600,25.0
2025-08-31 06:16:12-06:00,2025-08-31 06:16:42 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:16:47 -0600,25.0
2025-08-31 06:16:44-06:00,2025-08-31 06:17:14 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:17:20 -0600,25.0
2025-08-31 06:17:20-06:00,2025-08-31 06:17:48 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:17:54 -0600,25.0
2025-08-31 06:17:54-06:00,2025-08-31 06:18:22 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:18:27 -0600,25.0
2025-08-31 06:18:25-06:00,2025-08-31 06:18:55 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:19:01 -0600,25.0
2025-08-31 06:19:00-06:00,2025-08-31 06:19:28 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:19:34 -0600,25.0
2025-08-31 06:19:33-06:00,2025-08-31 06:20:01 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:20:06 -0600,25.0
2025-08-31 06:20:03-06:00,2025-08-31 06:20:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:20:38 -0600,25.0
2025-08-31 06:20:38-06:00,2025-08-31 06:21:05 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:21:11 -0600,25.0
2025-08-31 06:21:10-06:00,2025-08-31 06:21:37 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:21:42 -0600,25.0
2025-08-31 06:21:39-06:00,2025-08-31 06:22:10 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:22:16 -0600,25.0
2025-08-31 06:22:15-06:00,2025-08-31 06:22:42 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:22:48 -0600,25.0
2025-08-31 06:22:46-06:00,2025-08-31 06:23:14 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:23:19 -0600,25.0
2025-08-31 06:23:14-06:00,2025-08-31 06:23:45 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:23:51 -0600,25.0
2025-08-31 06:23:49-06:00,2025-08-31 06:24:18 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:24:23 -0600,25.0
2025-08-31 06:24:21-06:00,2025-08-31 06:24:49 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:24:54 -0600,25.0
2025-08-31 06:24:50-06:00,2025-08-31 06:25:21 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:25:26 -0600,25.0
2025-08-31 06:25:23-06:00,2025-08-31 06:25:53 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:25:59 -0600,25.0
2025-08-31 06:25:56-06:00,2025-08-31 06:26:25 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:26:30 -0600,25.0
2025-08-31 06:26:30-06:00,2025-08-31 06:26:56 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:27:01 -0600,25.0
2025-08-31 06:26:59-06:00,2025-08-31 06:27:28 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:27:33 -0600,25.0
2025-08-31 06:27:29-06:00,2025-08-31 06:27:59 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:28:04 -0600,25.0
2025-08-31 06:28:01-06:00,2025-08-31 06:28:30 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:28:35 -0600,25.0
2025-08-31 06:28:32-06:00,2025-08-31 06:29:01 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:29:07 -0600,25.0
2025-08-31 06:29:04-06:00,2025-08-31 06:29:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:29:38 -0600,25.0
2025-08-31 06:29:38-06:00,2025-08-31 06:30:05 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:30:10 -0600,25.0
2025-08-31 06:30:10-06:00,2025-08-31 06:30:37 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:30:42 -0600,25.0
2025-08-31 06:30:38-06:00,2025-08-31 06:31:08 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:31:13 -0600,25.0
2025-08-31 06:31:13-06:00,2025-08-31 06:31:38 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:31:43 -0600,25.0
2025-08-31 06:31:41-06:00,2025-08-31 06:32:10 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:32:15 -0600,25.0
2025-08-31 06:32:13-06:00,2025-08-31 06:32:41 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:32:47 -0600,25.0
2025-08-31 06:32:44-06:00,2025-08-31 06:33:13 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:33:18 -0600,25.0
2025-08-31 06:33:14-06:00,2025-08-31 06:33:45 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:33:50 -0600,25.0
2025-08-31 06:33:48-06:00,2025-08-31 06:34:16 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:34:22 -0600,25.0
2025-08-31 06:34:19-06:00,2025-08-31 06:34:48 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:34:53 -0600,25.0
2025-08-31 06:34:54-06:00,2025-08-31 06:35:21 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:35:27 -0600,25.0
2025-08-31 06:35:27-06:00,2025-08-31 06:35:49 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:35:55 -0600,25.0
2025-08-31 06:35:51-06:00,2025-08-31 06:36:17 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:36:23 -0600,25.0
2025-08-31 06:36:19-06:00,2025-08-31 06:36:47 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:36:53 -0600,25.0
2025-08-31 06:36:52-06:00,2025-08-31 06:37:19 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:37:24 -0600,25.0
2025-08-31 06:37:22-06:00,2025-08-31 06:37:50 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:37:55 -0600,25.0
2025-08-31 06:37:53-06:00,2025-08-31 06:38:22 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:38:28 -0600,25.0
2025-08-31 06:38:27-06:00,2025-08-31 06:38:53 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:38:59 -0600,25.0
2025-08-31 06:38:58-06:00,2025-08-31 06:39:25 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:39:30 -0600,25.0
2025-08-31 06:39:30-06:00,2025-08-31 06:39:57 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:40:02 -0600,25.0
2025-08-31 06:40:00-06:00,2025-08-31 06:40:29 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:40:35 -0600,25.0
2025-08-31 06:40:34-06:00,2025-08-31 06:41:00 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:41:06 -0600,25.0
2025-08-31 06:41:02-06:00,2025-08-31 06:41:32 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:41:37 -0600,25.0
2025-08-31 06:41:34-06:00,2025-08-31 06:42:02 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:42:07 -0600,25.0
2025-08-31 06:42:05-06:00,2025-08-31 06:42:36 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:42:42 -0600,25.0
2025-08-31 06:42:38-06:00,2025-08-31 06:43:11 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:43:16 -0600,25.0
2025-08-31 06:43:11-06:00,2025-08-31 06:43:43 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:43:49 -0600,25.0
2025-08-31 06:43:46-06:00,2025-08-31 06:44:15 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:44:20 -0600,25.0
2025-08-31 06:44:18-06:00,2025-08-31 06:44:49 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:44:54 -0600,25.0
2025-08-31 06:44:53-06:00,2025-08-31 06:45:21 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:45:27 -0600,25.0
2025-08-31 06:45:23-06:00,2025-08-31 06:45:54 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:46:00 -0600,25.0
2025-08-31 06:45:59-06:00,2025-08-31 06:46:27 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:46:32 -0600,25.0
2025-08-31 06:46:27-06:00,2025-08-31 06:47:00 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:47:06 -0600,25.0
2025-08-31 06:47:04-06:00,2025-08-31 06:47:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:47:39 -0600,25.0
2025-08-31 06:47:35-06:00,2025-08-31 06:48:05 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:48:11 -0600,25.0
2025-08-31 06:48:10-06:00,2025-08-31 06:48:37 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:48:43 -0600,25.0
2025-08-31 06:48:39-06:00,2025-08-31 06:49:11 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:49:17 -0600,25.0
2025-08-31 06:49:13-06:00,2025-08-31 06:49:46 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:49:51 -0600,25.0
2025-08-31 06:49:50-06:00,2025-08-31 06:50:16 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:50:21 -0600,25.0
2025-08-31 06:50:18-06:00,2025-08-31 06:50:45 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:50:52 -0600,25.0
2025-08-31 06:50:48-06:00,2025-08-31 06:51:21 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:51:27 -0600,25.0
2025-08-31 06:51:29-06:00,2025-08-31 06:51:56 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:52:02 -0600,25.0
2025-08-31 06:51:58-06:00,2025-08-31 06:52:30 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:52:35 -0600,25.0
2025-08-31 06:52:33-06:00,2025-08-31 06:53:01 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:53:07 -0600,25.0
2025-08-31 06:53:04-06:00,2025-08-31 06:53:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:53:40 -0600,25.0
2025-08-31 06:53:37-06:00,2025-08-31 06:54:06 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:54:12 -0600,25.0
2025-08-31 06:54:08-06:00,2025-08-31 06:54:38 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:54:45 -0600,25.0
2025-08-31 06:54:41-06:00,2025-08-31 06:55:11 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:55:17 -0600,25.0
2025-08-31 06:55:13-06:00,2025-08-31 06:55:44 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:55:50 -0600,25.0
2025-08-31 06:55:48-06:00,2025-08-31 06:56:15 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:56:21 -0600,25.0
2025-08-31 06:56:19-06:00,2025-08-31 06:56:48 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:56:53 -0600,25.0
2025-08-31 06:56:52-06:00,2025-08-31 06:57:19 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:57:24 -0600,25.0
2025-08-31 06:57:21-06:00,2025-08-31 06:57:47 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:57:52 -0600,25.0
2025-08-31 06:57:53-06:00,2025-08-31 06:58:18 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:58:23 -0600,25.0
2025-08-31 06:58:23-06:00,2025-08-31 06:58:48 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:58:54 -0600,25.0
2025-08-31 06:58:53-06:00,2025-08-31 06:59:19 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:59:24 -0600,25.0
2025-08-31 06:59:22-06:00,2025-08-31 06:59:50 -0600,25,m,Luis’s Apple Watch,2025-08-31 06:59:56 -0600,25.0
2025-08-31 06:59:54-06:00,2025-08-31 07:00:20 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:00:25 -0600,25.0
2025-08-31 07:00:22-06:00,2025-08-31 07:00:49 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:00:54 -0600,25.0
2025-08-31 07:00:54-06:00,2025-08-31 07:01:17 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:01:23 -0600,25.0
2025-08-31 07:01:19-06:00,2025-08-31 07:01:47 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:01:52 -0600,25.0
2025-08-31 07:01:50-06:00,2025-08-31 07:02:18 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:02:24 -0600,25.0
2025-08-31 07:02:21-06:00,2025-08-31 07:02:48 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:02:54 -0600,25.0
2025-08-31 07:02:50-06:00,2025-08-31 07:03:18 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:03:23 -0600,25.0
2025-08-31 07:03:21-06:00,2025-08-31 07:03:47 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:03:53 -0600,25.0
2025-08-31 07:03:49-06:00,2025-08-31 07:04:14 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:04:21 -0600,25.0
2025-08-31 07:04:17-06:00,2025-08-31 07:04:44 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:04:49 -0600,25.0
2025-08-31 07:04:47-06:00,2025-08-31 07:05:12 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:05:18 -0600,25.0
2025-08-31 07:05:14-06:00,2025-08-31 07:05:41 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:05:46 -0600,25.0
2025-08-31 07:05:43-06:00,2025-08-31 07:06:10 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:06:16 -0600,25.0
2025-08-31 07:06:11-06:00,2025-08-31 07:06:39 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:06:45 -0600,25.0
2025-08-31 07:06:41-06:00,2025-08-31 07:07:08 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:07:13 -0600,25.0
2025-08-31 07:07:10-06:00,2025-08-31 07:07:37 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:07:43 -0600,25.0
2025-08-31 07:07:39-06:00,2025-08-31 07:08:10 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:08:18 -0600,25.0
2025-08-31 07:12:11-06:00,2025-08-31 07:12:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:12:39 -0600,25.0
2025-08-31 07:12:37-06:00,2025-08-31 07:12:59 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:13:05 -0600,25.0
2025-08-31 07:13:05-06:00,2025-08-31 07:13:28 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:13:33 -0600,25.0
2025-08-31 07:13:31-06:00,2025-08-31 07:13:56 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:14:01 -0600,25.0
2025-08-31 07:13:57-06:00,2025-08-31 07:14:25 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:14:30 -0600,25.0
2025-08-31 07:14:30-06:00,2025-08-31 07:14:55 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:15:00 -0600,25.0
2025-08-31 07:14:59-06:00,2025-08-31 07:15:24 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:15:29 -0600,25.0
2025-08-31 07:15:29-06:00,2025-08-31 07:15:53 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:15:59 -0600,25.0
2025-08-31 07:15:58-06:00,2025-08-31 07:16:23 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:16:29 -0600,25.0
2025-08-31 07:16:29-06:00,2025-08-31 07:16:54 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:16:59 -0600,25.0
2025-08-31 07:16:55-06:00,2025-08-31 07:17:24 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:17:29 -0600,25.0
2025-08-31 07:17:27-06:00,2025-08-31 07:17:51 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:17:57 -0600,25.0
2025-08-31 07:17:57-06:00,2025-08-31 07:18:20 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:18:26 -0600,25.0
2025-08-31 07:18:24-06:00,2025-08-31 07:18:50 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:18:55 -0600,25.0
2025-08-31 07:18:53-06:00,2025-08-31 07:19:18 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:19:24 -0600,25.0
2025-08-31 07:19:21-06:00,2025-08-31 07:19:47 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:19:52 -0600,25.0
2025-08-31 07:19:49-06:00,2025-08-31 07:20:16 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:20:21 -0600,25.0
2025-08-31 07:20:20-06:00,2025-08-31 07:20:45 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:20:50 -0600,25.0
2025-08-31 07:20:49-06:00,2025-08-31 07:21:13 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:21:19 -0600,25.0
2025-08-31 07:21:16-06:00,2025-08-31 07:21:42 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:21:47 -0600,25.0
2025-08-31 07:21:46-06:00,2025-08-31 07:22:17 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:22:22 -0600,25.0
2025-08-31 07:24:08-06:00,2025-08-31 07:24:33 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:24:38 -0600,25.0
2025-08-31 07:25:47-06:00,2025-08-31 07:26:09 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:26:14 -0600,25.0
2025-08-31 07:26:11-06:00,2025-08-31 07:26:37 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:26:42 -0600,25.0
2025-08-31 07:26:40-06:00,2025-08-31 07:27:06 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:27:12 -0600,25.0
2025-08-31 07:27:08-06:00,2025-08-31 07:27:36 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:27:42 -0600,25.0
2025-08-31 07:29:28-06:00,2025-08-31 07:29:50 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:29:56 -0600,25.0
2025-08-31 07:29:56-06:00,2025-08-31 07:30:16 -0600,25,m,Luis’s Apple Watch,2025-08-31 07:30:21 -0600,25.0
